Unnamed: 0,hostname,phagename,infection,k3dist,k6dist,GCdiff,Homology,pairs,data,Codon_Frq_Slope,Codon_Frq_R2,Codon_Frq_Cosine,AA_Frq_Slope,AA_Frq_R2,AA_Frq_Cosine,RSCU_Slope,RSCU_R2,RSCU_Cosine,virusTAAI_hosttRNA,virusTAAI_totaltRNA,virusTCAI_hosttRNA,virusTCAI_totaltRNA
2911,Mycobacterium_smegmatis,NC_023697,Inf,0.0431639314020264,0.0961148423898259,-0.325152779833005,1,NC_023697:Mycobacterium_smegmatis,NCBI_HR,0.05262029799973933,0.46856012068446684,0.49360632205979593,0.540363665415661,0.6589978691995588,0.09509554844567336,0.12771453019623968,0.46562939461375796,0.8771564124485816,0.7133066726939458,0.40214107668342636,0.696173481523941,0.6993149561103825
2912,Mycobacterium_smegmatis,NC_023696,Inf,0.116624158930759,0.145388981905389,-2.67646626819355,0,NC_023696:Mycobacterium_smegmatis,NCBI_HR,0.6762657016093409,0.24516060715722066,0.4367479267846873,0.5967220100827403,0.0259402493892531,0.37196634697388375,0.1651543756810543,0.363126964531313,0.6838081859238091,0.14855774618833095,0.2622647282767847,0.02431257239433826,0.7060680971425624
2913,Mycobacterium_smegmatis,NC_023691,Inf,0.196744035351186,0.29840163672381,-17.0992863740948,0,NC_023691:Mycobacterium_smegmatis,NCBI_HR,0.3927095365330797,0.45206369904007837,0.9302635070874371,0.4850428143506281,0.6914881947575697,0.20288502241862294,0.9435535981630948,0.8119233382565053,0.15982117959543996,0.48626461444337943,0.19794282151105824,0.8940022935419512,0.515221919912496
2914,Aeromonas_salmonicida,NC_023688,Inf,0.23342592336566,0.307299800645592,-16.4820968663025,0,NC_023688:Aeromonas_salmonicida,NCBI_HR,0.799502755016001,0.7525890265295436,0.8482710624841396,0.33531018845041316,0.8890949200154532,0.23435525701190707,0.8732894098066298,0.6518340897880166,0.5235096678872179,0.9147641539840622,0.34910223618870473,0.16046642529147892,0.22444019726784226
2915,Croceibacter_atlanticus,NC_023614,Inf,0.447602174432642,0.442181112142537,5.02194542888307,0,NC_023614:Croceibacter_atlanticus,NCBI_HR,0.05795941877908406,0.6848279043277988,0.14928584526095245,0.7968506884318832,0.22032466027034447,0.48801178014498203,0.7739874849837007,0.5306283466828127,0.42489581206328453,0.02120091814932168,0.29266758025297723,0.9915415924995936,0.6136878958660421
2916,Geobacillus_kaustophilus,NC_023612,Inf,0.154243493501865,0.230948261315642,-8.7639449771079,0,NC_023612:Geobacillus_kaustophilus,NCBI_HR,0.5879914772789006,0.8090266697319614,0.6527734702268712,0.9807643749018292,0.8274425067913982,0.4339555040905837,0.20724376616122775,0.8151067041025962,0.5881398815495869,0.0591428267489893,0.7660114173862254,0.5279697107227808,0.36447490231533086
2917,Vibrio_alginolyticus,NC_023605,Inf,0.0657452924102283,0.17527985547374,-0.982078188574221,0,NC_023605:Vibrio_alginolyticus,NCBI_HR,0.5806414120539837,0.17565758282610122,0.09556065233146771,0.42904541109121375,0.39109912434149297,0.8370608613910159,0.7585156874954958,0.5443618006999356,0.2299044825987433,0.46373102757655105,0.9616643578875774,0.8430339598907475,0.2603795262442721
2918,Mycobacterium_smegmatis,NC_023604,Inf,0.0934670694470545,0.184769016893911,0.662466684538288,0,NC_023604:Mycobacterium_smegmatis,NCBI_HR,0.617839127913787,0.9717764393044503,0.8896741003770533,0.974517822837278,0.32194048672621123,0.6607540187319125,0.2919767992445006,0.28295069022471997,0.2659801842730304,0.16779338424357026,0.7460050686967707,0.3776554716995001,0.26815551494408685
2919,Clavibacter_michiganensis,NC_023549,Inf,0.197362888822023,0.249211184685162,-10.8562401435659,0,NC_023549:Clavibacter_michiganensis,NCBI_HR,0.8816781263797411,0.8174284084310857,0.638108300432285,0.17478599451210375,0.1204115068201016,0.46560848467811733,0.3929403025149324,0.6302723592054229,0.5840070100931329,0.42912903646983136,0.43673811499844306,0.6762681591073271,0.5761095235453533
2920,Mycobacterium_smegmatis,NC_023606,Inf,0.0952893145675378,0.142241440166006,-4.1756480594669,0,NC_023606:Mycobacterium_smegmatis,NCBI_HR,0.14023752269478684,0.9364861651349545,0.8980766425702557,0.9487790356691004,0.43784571767531644,0.15045717373013945,0.8595235226352199,0.9868080955756007,0.8122021563523958,0.13959299322185104,0.5774690681017134,0.4299699608409677,0.8535551979214102
2921,Bacillus_thuringiensis,NC_023599,Inf,0.0652947647554164,0.185802511709322,0.211094566814204,1,NC_023599:Bacillus_thuringiensis,NCBI_HR,0.986423697903441,0.6824711921732898,0.4261322655423081,0.4099605607277539,0.7904555478193281,0.4192990465956309,0.527906069910547,0.3106470875671976,0.7641506783541413,0.2124329776613033,0.05268549572822445,0.8193301643407904,0.516682398196706
2922,Mycobacterium_smegmatis,NC_023597,Inf,0.0976579082998701,0.145877296761776,-3.97573036749656,0,NC_023597:Mycobacterium_smegmatis,NCBI_HR,0.6478070093972994,0.4435790426734554,0.6633749054740109,0.37228631688595004,0.5117073450384819,0.632559668539675,0.2969499812677283,0.5589310343167723,0.10446091808609603,0.11801971046137372,0.6432363824580097,0.9678174981152916,0.5391802027211902
2923,Escherichia_coli,NC_023593,Inf,0.455830305784119,0.402794038304195,-8.40062024154489,0,NC_023593:Escherichia_coli,NCBI_HR,0.7834180787819566,0.7834829906236215,0.9945756237357124,0.2062332330706408,0.9936812940492987,0.026573353221685858,0.04195485458848325,0.019199995358076594,0.11698169280832538,0.16313262572266984,0.6867418220859007,0.0739130836721954,0.6365445796297167
2924,Mycobacterium_abscessus,NC_023591,Inf,0.0490259172682344,0.0995014760193764,-1.53476933978483,0,NC_023591:Mycobacterium_abscessus,NCBI_HR,0.02529471334992528,0.824291737102388,0.2779805882549444,0.8441873432882891,0.5408592483374824,0.03559674080989628,0.8451718123826756,0.5572439224725791,0.39142593158643024,0.1785343202198465,0.5003320511747341,0.120408569545429,0.2280113296424885
2925,Acinetobacter_baumannii,NC_023590,Inf,0.303582328377938,0.360518173252334,6.51230970773908,0,NC_023590:Acinetobacter_baumannii,NCBI_HR,0.6071281776050407,0.8653164769092251,0.7022125362871803,0.8613094948287969,0.3009417579710141,0.6680112057269896,0.5953916031218355,0.7442231118509913,0.7202813811820864,0.6329298203204159,0.2281101057913849,0.6136177554256063,0.9163823788032865
2926,Shigella_boydii,NC_023589,Inf,0.461480544152975,0.402030977620694,-8.51291754769163,0,NC_023589:Shigella_boydii,NCBI_HR,0.15340568060214432,0.2047737291387406,0.636371509288377,0.9324629598771476,0.0038915081688343234,0.9065028705022693,0.6364246477047135,0.8576608850367506,0.15997127870028582,0.36715460041712933,0.8575251551044596,0.2812965963395393,0.7977966697839703
2927,Acinetobacter_baumannii,NC_023581,Inf,0.335819502919245,0.324299171913464,-1.19662512834784,0,NC_023581:Acinetobacter_baumannii,NCBI_HR,0.8762659428323325,0.49686890276150486,0.42883149006135757,0.8843691490313342,0.09418466886000942,0.6033175574351776,0.09499243130820523,0.8838871310627224,0.049145176808794155,0.47028194120538314,0.1341017585756913,0.6928705738916885,0.03159116242243998
2928,Erwinia_amylovora,NC_023579,Inf,0.292674701925387,0.301459250215115,-6.56086556559538,0,NC_023579:Erwinia_amylovora,NCBI_HR,0.7107195316249632,0.31561605166422524,0.9717601206283419,0.6158241591754025,0.33109024502691176,0.29109951686937774,0.26327845801949756,0.24638991050018788,0.8887467181532368,0.4444180745678783,0.7284897404750909,0.8470546065950033,0.3241901695759011
2929,Mycobacterium_smegmatis,NC_023578,Inf,0.115986784927484,0.217209441123556,-9.85638773566645,0,NC_023578:Mycobacterium_smegmatis,NCBI_HR,0.37852725128194264,0.006919083017334016,0.3747165462157529,0.9697230658556968,0.15647449933008117,0.9679364993952895,0.20662730133708018,0.7011169831479206,0.47155508753297437,0.3593998653856796,0.43840744546394295,0.6310259020809647,0.6814545103415538
2930,Acinetobacter_baumannii,NC_023570,Inf,0.423393163244565,0.389468482709279,3.22290133007166,0,NC_023570:Acinetobacter_baumannii,NCBI_HR,0.3299115502031016,0.023879390506715503,0.8627208657626736,0.45250444320071437,0.34701881536585855,0.40514191147862355,0.2412034294563784,0.7023272996085045,0.22405614756620973,0.5849915840757891,0.32903569376496955,0.6882961188192958,0.14145231385126755
2931,Vibrio_parahaemolyticus,NC_023569,Inf,0.171080821269854,0.211374228874981,0.732175648573552,0,NC_023569:Vibrio_parahaemolyticus,NCBI_HR,0.09706338884585974,0.423862396980364,0.3725956794877817,0.31480017087022427,0.7398064671974468,0.2349863099604117,0.5311012001056389,0.6702217191419243,0.9885159544813917,0.029658296796820527,0.4415358719814617,0.3815333478689801,0.3175049130547426
2932,Enterobacter_cloacae,NC_023561,Inf,0.219174774951289,0.291562625691985,-15.8360574047792,0,NC_023561:Enterobacter_cloacae,NCBI_HR,0.3105306365434978,0.20193063415969592,0.32987227778863093,0.7787534399084874,0.1447914826305905,0.31499171944259907,0.038858233951873045,0.5011756756394599,0.014160172079681566,0.038598603610053406,0.4068209893718673,0.5551763734951276,0.665311349400011
2933,Erwinia_amylovora,NC_023557,Inf,0.227036794137149,0.235062352138056,-3.72109241253389,0,NC_023557:Erwinia_amylovora,NCBI_HR,0.1741228911827124,0.9735137439667096,0.244941616430968,0.53237592786426,0.8532185227590178,0.7941261305069722,0.3379654721926284,0.9709221322450918,0.9521635791699197,0.11675509798650552,0.9191641556073399,0.6605472021926064,0.1942306767297014
2934,Achromobacter_xylosoxidans,NC_023556,Inf,0.226548336660428,0.255492825791899,-13.0005628911573,0,NC_023556:Achromobacter_xylosoxidans,NCBI_HR,0.33846733525680517,0.329821410047605,0.5890117274646088,0.20547132571247395,0.0315262782898329,0.3793434028402298,0.45431000454830794,0.03600000019376093,0.0951343840823703,0.33403570500458724,0.9156469996049094,0.7777221149739348,0.9078732661840586
2935,Edwardsiella_ictaluri,NC_023555,Inf,0.152928812325573,0.216583713855138,-1.97906243514217,0,NC_023555:Edwardsiella_ictaluri,NCBI_HR,0.14129342380030063,0.5242145981630392,0.3864416441234082,0.22700801342503518,0.13547557435887303,0.46465214970106916,0.1296766392845886,0.41780707152142704,0.9676469550126516,0.8425211888656463,0.8103558042894287,0.028391051503405373,0.9506476220588289
2936,Erwinia_amylovora,NC_023610,Inf,0.375205181134913,0.328944146657973,-1.26131487932376,0,NC_023610:Erwinia_amylovora,NCBI_HR,0.8843917915375323,0.9257564748285709,0.8208962536535717,0.3830006990671181,0.9739871045858327,0.5604595938125392,0.9612586404101101,0.016077705441793766,0.6202104171951278,0.8726913234993516,0.20852922620833503,0.7911770288572745,0.10870916300820188
2937,Salmonella_enterica,NC_023608,Inf,0.145201997069817,0.237089976437156,-2.05056103353358,0,NC_023608:Salmonella_enterica,NCBI_HR,0.5909894164124371,0.0869385232933102,0.983887565062499,0.11049854903227108,0.6375721848634521,0.04763626926907327,0.6848866217234052,0.5385643518404752,0.8586357597962609,0.12183670951600145,0.2849441505319463,0.7498169298460182,0.8351612881568561
2938,Pseudomonas_aeruginosa,NC_023583,Inf,0.426097324658828,0.378399275461607,-14.1141408791261,0,NC_023583:Pseudomonas_aeruginosa,NCBI_HR,0.4422400865550862,0.10201013585624186,0.9885211821806633,0.8567625054923571,0.5978213540659189,0.8884657394038168,0.363053613971416,0.9331836820752034,0.2976293762162644,0.9734938398284761,0.20966089669604293,0.2372181150669298,0.18526053701832834
2939,Citrobacter_rodentium,NC_023576,Inf,0.565129102644185,0.477182131643094,-4.23126429022249,0,NC_023576:Citrobacter_rodentium,NCBI_HR,0.9312208133893202,0.18919179138512254,0.9980111552134948,0.32509092353398406,0.19400135379530525,0.7635451855009937,0.9962193363945979,0.08320233931500398,0.023686593298339664,0.5132961462157772,0.8049938965589364,0.18235741892434032,0.17945540600759247
2940,Pseudomonas_aeruginosa,NC_023575,Inf,0.0539071568677313,0.166814701213075,-9.37047853637313,1,NC_023575:Pseudomonas_aeruginosa,NCBI_HR,0.830931250892328,0.09601760988256802,0.8405641945147457,0.7093931366981641,0.9734009394166272,0.8760825058615009,0.5027163230687636,0.28783657072310775,0.9864190480479613,0.07530976160041336,0.6638811656743453,0.7230944157871169,0.2191231767194971
2941,Vibrio_harveyi,NC_023568,Inf,0.125237711253205,0.184590710836484,-3.5963216001529,0,NC_023568:Vibrio_harveyi,NCBI_HR,0.46215704761381193,0.8316036053156686,0.15976137904852006,0.3490161617164893,0.35840190419048057,0.19546036056771043,0.07389565806760923,0.8875002899236966,0.5324180425258299,0.04754106508521383,0.42463537438276167,0.023878400567289182,0.1443026752768417
2942,Citrobacter_rodentium,NC_023548,Inf,0.57403979456442,0.484403387079151,-5.04128161100351,0,NC_023548:Citrobacter_rodentium,NCBI_HR,0.6396760233590647,0.5356968423694115,0.04405589098171092,0.549130618336656,0.07692841535791484,0.8331507788513536,0.16849612073591114,0.8963041914894295,0.40022280558288503,0.7524233902500289,0.6241785288741319,0.8384022504554959,0.6073682598376267
2943,Rhizobium_leguminosarum,NC_023502,Inf,0.110731242142798,0.18021971220247,-1.86723597300789,0,NC_023502:Rhizobium_leguminosarum,NCBI_HR,0.3548336586763974,0.08768056678384206,0.1593810590248147,0.8926666811607878,0.14392624886698702,0.023924386990624158,0.14974243968009548,0.870382858917523,0.16207905777627885,0.8189600093241798,0.12361942157007622,0.5415055371774873,0.29477839740923883
2944,Staphylococcus_aureus,NC_023500,Inf,0.169288152405706,0.262792109618874,2.24488842700831,1,NC_023500:Staphylococcus_aureus,NCBI_HR,0.46536533450180373,0.21984408662422317,0.26737100473758946,0.9671741599917106,0.8936783395230147,0.5383219784171922,0.33838724494914096,0.6082433094250864,0.43054070005997624,0.15515252360938336,0.3008292767989931,0.003230848221428939,0.5339012801923744
2945,Staphylococcus_aureus,NC_023499,Inf,0.10773659848508,0.206376879762392,0.193392171268606,1,NC_023499:Staphylococcus_aureus,NCBI_HR,0.4526774541623001,0.18829308519526156,0.8738198315157534,0.7300248900223899,0.5601274945569594,0.2120076307965384,0.7987516747026957,0.7733153295682127,0.21751176571622333,0.29488351115052747,0.3321332648265065,0.7086599525787423,0.21965312106145218
2946,Bacillus_megaterium,NC_022764,Inf,0.118074341911626,0.225471815397612,2.43097399851006,0,NC_022764:Bacillus_megaterium,NCBI_HR,0.5982796373676406,0.30521959261932496,0.8847355931288317,0.2797666877005702,0.6885699099444034,0.5172942334129959,0.9540325896551226,0.594916685247458,0.4090495423589897,0.16373680967440485,0.49883900355605815,0.2508468909921209,0.47805814356098064
2947,Lactobacillus_delbrueckii,NC_022762,Inf,0.192083316778108,0.299506672535739,-8.11391131938005,1,NC_022762:Lactobacillus_delbrueckii,NCBI_HR,0.19667378482961995,0.9188482647236815,0.578845232170189,0.012474594456247656,0.02402458974492494,0.30683717446596614,0.46302299758842125,0.5698699934840068,0.968717286100109,0.0742139439586218,0.3331258103277165,0.2177308393946471,0.1981266036885162
2948,Bacillus_pumilus,NC_022773,Inf,0.232941502335248,0.311475462941273,0.3764756560698,0,NC_022773:Bacillus_pumilus,NCBI_HR,0.7638379519125438,0.957938070402087,0.8310800455335046,0.8249323240263666,0.7072753414542674,0.051108938243890845,0.19314728073163312,0.562964939697686,0.3856291991898576,0.30805726889954543,0.6935148198990261,0.6997666351655253,0.3702592412704484
2949,Salmonella_enteritidis,NC_022772,Inf,0.243638970118824,0.259999366285846,-6.58981261608931,0,NC_022772:Salmonella_enteritidis,NCBI_HR,0.5171731394885736,0.9879059487460623,0.8870832415700127,0.7901472974524629,0.22810202175035144,0.19823029849700147,0.9316207073438709,0.47678502923381094,0.9804081954523383,0.03765752622803609,0.8756292085757454,0.41635630705409976,0.6800836997651188
2950,Bacillus_megaterium,NC_022770,Inf,0.114246438882156,0.220793845639797,2.42397599858099,0,NC_022770:Bacillus_megaterium,NCBI_HR,0.4136923544339508,0.8008800503409373,0.05730888076913765,0.8601161956604482,0.39223491101765506,0.1364936390583089,0.9404491886608516,0.8899749445336386,0.6053048126659056,0.11231338004938463,0.4384817210768698,0.5144142448211726,0.39478074888815584
2951,Bacillus_megaterium,NC_022767,Inf,0.150192540202257,0.225338882891991,-2.92890793957827,0,NC_022767:Bacillus_megaterium,NCBI_HR,0.02956439063285632,0.13768663412299464,0.8715312153161736,0.7887601813399715,0.9251465036311589,0.3154164380229926,0.012934094703532462,0.2724905433320294,0.7985086174513072,0.10226969755311344,0.03407386438947091,0.09837837450151732,0.2258966103844291
2952,Bacillus_pumilus,NC_022766,Inf,0.262278824719936,0.330651307026595,0.197662217292454,0,NC_022766:Bacillus_pumilus,NCBI_HR,0.0950068684265607,0.5374522760969002,0.6812656328210697,0.5975954807871826,0.8058888927357548,0.01631608661602124,0.8429378272397351,0.1364528628525148,0.5805714278685208,0.6261856073174654,0.4016933959182155,0.6281331458040823,0.16569409157186377
2953,Bacillus_pumilus,NC_022765,Inf,0.23841970081088,0.312084513640606,-0.396526008558467,0,NC_022765:Bacillus_pumilus,NCBI_HR,0.293079041502152,0.15558206318226575,0.46829370448815455,0.6900940753668147,0.9564969478714932,0.6441324072372977,0.8474499108978047,0.3134640278987926,0.8551442831091426,0.0873063613659597,0.06489029050663109,0.8368148444176261,0.676164209146246
2954,Escherichia_coli,NC_012223,Inf,0.0810673240485488,0.184864042438833,3.89673263356308,0,NC_012223:Escherichia_coli,NCBI_HR,0.3431021927612782,0.3948009771730496,0.13106857216210555,0.9275758062188546,0.13858034211961356,0.4461556926785677,0.7086705742178713,0.4678348035416784,0.6310552178453982,0.45793842501813686,0.15884944262444445,0.13002636652386168,0.30295659693117294
2955,Lactobacillus_delbrueckii,NC_022989,Inf,0.181504467716592,0.301980581343484,-8.46358906934019,1,NC_022989:Lactobacillus_delbrueckii,NCBI_HR,0.10895876510292213,0.8446616992902105,0.23669081533179814,0.32548768714956955,0.7226667902149939,0.5729626674521215,0.9453715576904278,0.7865380232523314,0.5067584967687189,0.7657894409934892,0.8804434968109605,0.9637303560705917,0.9204677375772111
2956,Pseudomonas_aeruginosa,NC_015294,Inf,0.258430443796008,0.36144786920637,-16.9819313312691,0,NC_015294:Pseudomonas_aeruginosa,NCBI_HR,0.6855738046103063,0.8373330847909208,0.8337637640386772,0.13104367568702613,0.9977407551264101,0.41328716185054604,0.47703859891859146,0.36802195179472863,0.7757867039659676,0.8707549435508234,0.6747283564404023,0.48442884759585336,0.13349238570217226
